period,model,seed,horizon_h,origin_timestamp,target_timestamp,target_date,mae_across_nodes
2024-05,temporal_mlp,2027,1,2024-05-30 19:00:00,2024-05-30 19:00:00,2024-05-30,3.2664246559143066
2024-05,temporal_mlp,2027,2,2024-05-30 19:00:00,2024-05-30 20:00:00,2024-05-30,3.6670966148376465
2024-05,temporal_mlp,2027,3,2024-05-30 19:00:00,2024-05-30 21:00:00,2024-05-30,3.9799487590789795
2024-05,temporal_mlp,2027,6,2024-05-30 19:00:00,2024-05-31 00:00:00,2024-05-31,4.364022254943848
2024-05,temporal_mlp,2027,1,2024-05-30 20:00:00,2024-05-30 20:00:00,2024-05-30,3.3347086906433105
2024-05,temporal_mlp,2027,2,2024-05-30 20:00:00,2024-05-30 21:00:00,2024-05-30,3.943955421447754
2024-05,temporal_mlp,2027,3,2024-05-30 20:00:00,2024-05-30 22:00:00,2024-05-30,2.519782066345215
2024-05,temporal_mlp,2027,6,2024-05-30 20:00:00,2024-05-31 01:00:00,2024-05-31,4.037257671356201
2024-05,temporal_mlp,2027,1,2024-05-30 21:00:00,2024-05-30 21:00:00,2024-05-30,3.5329484939575195
2024-05,temporal_mlp,2027,2,2024-05-30 21:00:00,2024-05-30 22:00:00,2024-05-30,2.4175362586975098
2024-05,temporal_mlp,2027,3,2024-05-30 21:00:00,2024-05-30 23:00:00,2024-05-30,2.731245994567871
2024-05,temporal_mlp,2027,6,2024-05-30 21:00:00,2024-05-31 02:00:00,2024-05-31,4.883991241455078
2024-05,temporal_mlp,2027,1,2024-05-30 22:00:00,2024-05-30 22:00:00,2024-05-30,2.710214614868164
2024-05,temporal_mlp,2027,2,2024-05-30 22:00:00,2024-05-30 23:00:00,2024-05-30,3.0438780784606934
2024-05,temporal_mlp,2027,3,2024-05-30 22:00:00,2024-05-31 00:00:00,2024-05-31,4.412934303283691
2024-05,temporal_mlp,2027,6,2024-05-30 22:00:00,2024-05-31 03:00:00,2024-05-31,4.861408233642578
2024-05,temporal_mlp,2027,1,2024-05-30 23:00:00,2024-05-30 23:00:00,2024-05-30,2.919626235961914
2024-05,temporal_mlp,2027,2,2024-05-30 23:00:00,2024-05-31 00:00:00,2024-05-31,4.250699043273926
2024-05,temporal_mlp,2027,3,2024-05-30 23:00:00,2024-05-31 01:00:00,2024-05-31,3.7805051803588867
2024-05,temporal_mlp,2027,6,2024-05-30 23:00:00,2024-05-31 04:00:00,2024-05-31,4.576993942260742
2024-05,temporal_mlp,2027,1,2024-05-31 00:00:00,2024-05-31 00:00:00,2024-05-31,4.34693717956543
2024-05,temporal_mlp,2027,2,2024-05-31 00:00:00,2024-05-31 01:00:00,2024-05-31,3.5101332664489746
2024-05,temporal_mlp,2027,3,2024-05-31 00:00:00,2024-05-31 02:00:00,2024-05-31,4.562047004699707
2024-05,temporal_mlp,2027,6,2024-05-31 00:00:00,2024-05-31 05:00:00,2024-05-31,3.600461006164551
2024-05,temporal_mlp,2027,1,2024-05-31 01:00:00,2024-05-31 01:00:00,2024-05-31,3.7588982582092285
2024-05,temporal_mlp,2027,2,2024-05-31 01:00:00,2024-05-31 02:00:00,2024-05-31,4.393664360046387
2024-05,temporal_mlp,2027,3,2024-05-31 01:00:00,2024-05-31 03:00:00,2024-05-31,4.86480712890625
2024-05,temporal_mlp,2027,6,2024-05-31 01:00:00,2024-05-31 06:00:00,2024-05-31,3.3467628955841064
2024-05,temporal_mlp,2027,1,2024-05-31 02:00:00,2024-05-31 02:00:00,2024-05-31,4.45465087890625
2024-05,temporal_mlp,2027,2,2024-05-31 02:00:00,2024-05-31 03:00:00,2024-05-31,4.724356651306152
2024-05,temporal_mlp,2027,3,2024-05-31 02:00:00,2024-05-31 04:00:00,2024-05-31,4.878537178039551
2024-05,temporal_mlp,2027,6,2024-05-31 02:00:00,2024-05-31 07:00:00,2024-05-31,4.074664115905762
2024-05,temporal_mlp,2027,1,2024-05-31 03:00:00,2024-05-31 03:00:00,2024-05-31,5.018979072570801
2024-05,temporal_mlp,2027,2,2024-05-31 03:00:00,2024-05-31 04:00:00,2024-05-31,4.876039505004883
2024-05,temporal_mlp,2027,3,2024-05-31 03:00:00,2024-05-31 05:00:00,2024-05-31,3.7405776977539062
2024-05,temporal_mlp,2027,6,2024-05-31 03:00:00,2024-05-31 08:00:00,2024-05-31,6.329156875610352
2024-05,temporal_mlp,2027,1,2024-05-31 04:00:00,2024-05-31 04:00:00,2024-05-31,4.757201194763184
2024-05,temporal_mlp,2027,2,2024-05-31 04:00:00,2024-05-31 05:00:00,2024-05-31,3.6481285095214844
2024-05,temporal_mlp,2027,3,2024-05-31 04:00:00,2024-05-31 06:00:00,2024-05-31,3.6028921604156494
2024-05,temporal_mlp,2027,6,2024-05-31 04:00:00,2024-05-31 09:00:00,2024-05-31,3.7567992210388184
2024-05,temporal_mlp,2027,1,2024-05-31 05:00:00,2024-05-31 05:00:00,2024-05-31,3.7669827938079834
2024-05,temporal_mlp,2027,2,2024-05-31 05:00:00,2024-05-31 06:00:00,2024-05-31,3.402719020843506
2024-05,temporal_mlp,2027,3,2024-05-31 05:00:00,2024-05-31 07:00:00,2024-05-31,4.375229835510254
2024-05,temporal_mlp,2027,6,2024-05-31 05:00:00,2024-05-31 10:00:00,2024-05-31,3.127084732055664
2024-05,temporal_mlp,2027,1,2024-05-31 06:00:00,2024-05-31 06:00:00,2024-05-31,3.099060535430908
2024-05,temporal_mlp,2027,2,2024-05-31 06:00:00,2024-05-31 07:00:00,2024-05-31,4.034694671630859
2024-05,temporal_mlp,2027,3,2024-05-31 06:00:00,2024-05-31 08:00:00,2024-05-31,6.018520355224609
2024-05,temporal_mlp,2027,6,2024-05-31 06:00:00,2024-05-31 11:00:00,2024-05-31,2.5485448837280273
2024-05,temporal_mlp,2027,1,2024-05-31 07:00:00,2024-05-31 07:00:00,2024-05-31,3.4249696731567383
2024-05,temporal_mlp,2027,2,2024-05-31 07:00:00,2024-05-31 08:00:00,2024-05-31,5.5268168449401855
2024-05,temporal_mlp,2027,3,2024-05-31 07:00:00,2024-05-31 09:00:00,2024-05-31,3.684904098510742
2024-05,temporal_mlp,2027,6,2024-05-31 07:00:00,2024-05-31 12:00:00,2024-05-31,2.399372100830078
2024-05,temporal_mlp,2027,1,2024-05-31 08:00:00,2024-05-31 08:00:00,2024-05-31,4.9098896980285645
2024-05,temporal_mlp,2027,2,2024-05-31 08:00:00,2024-05-31 09:00:00,2024-05-31,3.5183963775634766
2024-05,temporal_mlp,2027,3,2024-05-31 08:00:00,2024-05-31 10:00:00,2024-05-31,3.3007631301879883
2024-05,temporal_mlp,2027,6,2024-05-31 08:00:00,2024-05-31 13:00:00,2024-05-31,2.2218117713928223
2024-05,temporal_mlp,2027,1,2024-05-31 09:00:00,2024-05-31 09:00:00,2024-05-31,3.1569595336914062
2024-05,temporal_mlp,2027,2,2024-05-31 09:00:00,2024-05-31 10:00:00,2024-05-31,3.1878108978271484
2024-05,temporal_mlp,2027,3,2024-05-31 09:00:00,2024-05-31 11:00:00,2024-05-31,2.46456241607666
2024-05,temporal_mlp,2027,6,2024-05-31 09:00:00,2024-05-31 14:00:00,2024-05-31,2.3883533477783203
2024-05,temporal_mlp,2027,1,2024-05-31 10:00:00,2024-05-31 10:00:00,2024-05-31,2.947936534881592
2024-05,temporal_mlp,2027,2,2024-05-31 10:00:00,2024-05-31 11:00:00,2024-05-31,2.568723201751709
2024-05,temporal_mlp,2027,3,2024-05-31 10:00:00,2024-05-31 12:00:00,2024-05-31,2.239692211151123
2024-05,temporal_mlp,2027,6,2024-05-31 10:00:00,2024-05-31 15:00:00,2024-05-31,2.626476287841797
2024-05,temporal_mlp,2027,1,2024-05-31 11:00:00,2024-05-31 11:00:00,2024-05-31,2.543588638305664
2024-05,temporal_mlp,2027,2,2024-05-31 11:00:00,2024-05-31 12:00:00,2024-05-31,2.437397003173828
2024-05,temporal_mlp,2027,3,2024-05-31 11:00:00,2024-05-31 13:00:00,2024-05-31,2.7398900985717773
2024-05,temporal_mlp,2027,6,2024-05-31 11:00:00,2024-05-31 16:00:00,2024-05-31,2.7502365112304688
2024-05,temporal_mlp,2027,1,2024-05-31 12:00:00,2024-05-31 12:00:00,2024-05-31,2.356801986694336
2024-05,temporal_mlp,2027,2,2024-05-31 12:00:00,2024-05-31 13:00:00,2024-05-31,2.6431076526641846
2024-05,temporal_mlp,2027,3,2024-05-31 12:00:00,2024-05-31 14:00:00,2024-05-31,2.391080856323242
2024-05,temporal_mlp,2027,6,2024-05-31 12:00:00,2024-05-31 17:00:00,2024-05-31,4.013062477111816
2024-05,temporal_mlp,2027,1,2024-05-31 13:00:00,2024-05-31 13:00:00,2024-05-31,2.451650619506836
2024-05,temporal_mlp,2027,2,2024-05-31 13:00:00,2024-05-31 14:00:00,2024-05-31,2.437450885772705
2024-05,temporal_mlp,2027,3,2024-05-31 13:00:00,2024-05-31 15:00:00,2024-05-31,2.4032647609710693
2024-05,temporal_mlp,2027,6,2024-05-31 13:00:00,2024-05-31 18:00:00,2024-05-31,5.446908950805664
2024-05,temporal_mlp,2027,1,2024-05-31 14:00:00,2024-05-31 14:00:00,2024-05-31,2.4303700923919678
2024-05,temporal_mlp,2027,2,2024-05-31 14:00:00,2024-05-31 15:00:00,2024-05-31,2.465261220932007
2024-05,temporal_mlp,2027,3,2024-05-31 14:00:00,2024-05-31 16:00:00,2024-05-31,2.6927783489227295
2024-05,temporal_mlp,2027,6,2024-05-31 14:00:00,2024-05-31 19:00:00,2024-05-31,4.686936378479004
2024-05,temporal_mlp,2027,1,2024-05-31 15:00:00,2024-05-31 15:00:00,2024-05-31,2.5738916397094727
2024-05,temporal_mlp,2027,2,2024-05-31 15:00:00,2024-05-31 16:00:00,2024-05-31,2.5717034339904785
2024-05,temporal_mlp,2027,3,2024-05-31 15:00:00,2024-05-31 17:00:00,2024-05-31,3.6677541732788086
2024-05,temporal_mlp,2027,6,2024-05-31 15:00:00,2024-05-31 20:00:00,2024-05-31,4.410580635070801
2024-05,temporal_mlp,2027,1,2024-05-31 16:00:00,2024-05-31 16:00:00,2024-05-31,2.312105178833008
2024-05,temporal_mlp,2027,2,2024-05-31 16:00:00,2024-05-31 17:00:00,2024-05-31,3.6178486347198486
2024-05,temporal_mlp,2027,3,2024-05-31 16:00:00,2024-05-31 18:00:00,2024-05-31,5.058798789978027
2024-05,temporal_mlp,2027,6,2024-05-31 16:00:00,2024-05-31 21:00:00,2024-05-31,3.13240122795105
2024-05,temporal_mlp,2027,1,2024-05-31 17:00:00,2024-05-31 17:00:00,2024-05-31,3.2936532497406006
2024-05,temporal_mlp,2027,2,2024-05-31 17:00:00,2024-05-31 18:00:00,2024-05-31,4.986799716949463
2024-05,temporal_mlp,2027,3,2024-05-31 17:00:00,2024-05-31 19:00:00,2024-05-31,4.307300090789795
2024-05,temporal_mlp,2027,6,2024-05-31 17:00:00,2024-05-31 22:00:00,2024-05-31,3.3545126914978027
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 15:00:00,2024-05-25 15:00:00,2024-05-25,2.4374423027038574
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 15:00:00,2024-05-25 16:00:00,2024-05-25,2.404939651489258
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 15:00:00,2024-05-25 17:00:00,2024-05-25,2.742785692214966
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 15:00:00,2024-05-25 20:00:00,2024-05-25,2.895095109939575
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 16:00:00,2024-05-25 16:00:00,2024-05-25,2.604055881500244
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 16:00:00,2024-05-25 17:00:00,2024-05-25,2.497776746749878
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 16:00:00,2024-05-25 18:00:00,2024-05-25,3.9759716987609863
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 16:00:00,2024-05-25 21:00:00,2024-05-25,3.2745330333709717
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 17:00:00,2024-05-25 17:00:00,2024-05-25,2.229588747024536
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 17:00:00,2024-05-25 18:00:00,2024-05-25,3.8819148540496826
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 17:00:00,2024-05-25 19:00:00,2024-05-25,3.782440423965454
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 17:00:00,2024-05-25 22:00:00,2024-05-25,3.850245237350464
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 18:00:00,2024-05-25 18:00:00,2024-05-25,3.9789254665374756
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 18:00:00,2024-05-25 19:00:00,2024-05-25,3.8755526542663574
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 18:00:00,2024-05-25 20:00:00,2024-05-25,2.980468511581421
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 18:00:00,2024-05-25 23:00:00,2024-05-25,4.107344150543213
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 19:00:00,2024-05-25 19:00:00,2024-05-25,3.732060432434082
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 19:00:00,2024-05-25 20:00:00,2024-05-25,2.643430471420288
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 19:00:00,2024-05-25 21:00:00,2024-05-25,3.2220163345336914
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 19:00:00,2024-05-26 00:00:00,2024-05-26,5.137465476989746
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 20:00:00,2024-05-25 20:00:00,2024-05-25,2.292865514755249
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 20:00:00,2024-05-25 21:00:00,2024-05-25,3.5183191299438477
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 20:00:00,2024-05-25 22:00:00,2024-05-25,3.3254735469818115
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 20:00:00,2024-05-26 01:00:00,2024-05-26,6.1986165046691895
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 21:00:00,2024-05-25 21:00:00,2024-05-25,3.14786434173584
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 21:00:00,2024-05-25 22:00:00,2024-05-25,3.2384393215179443
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 21:00:00,2024-05-25 23:00:00,2024-05-25,3.601571798324585
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 21:00:00,2024-05-26 02:00:00,2024-05-26,5.672394275665283
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 22:00:00,2024-05-25 22:00:00,2024-05-25,3.071824550628662
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 22:00:00,2024-05-25 23:00:00,2024-05-25,3.760533094406128
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 22:00:00,2024-05-26 00:00:00,2024-05-26,4.450028419494629
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 22:00:00,2024-05-26 03:00:00,2024-05-26,6.500568866729736
2024-05,dgt_identity_adaptive,2027,1,2024-05-25 23:00:00,2024-05-25 23:00:00,2024-05-25,4.013852596282959
2024-05,dgt_identity_adaptive,2027,2,2024-05-25 23:00:00,2024-05-26 00:00:00,2024-05-26,4.175398826599121
2024-05,dgt_identity_adaptive,2027,3,2024-05-25 23:00:00,2024-05-26 01:00:00,2024-05-26,6.511728763580322
2024-05,dgt_identity_adaptive,2027,6,2024-05-25 23:00:00,2024-05-26 04:00:00,2024-05-26,5.018840789794922
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 00:00:00,2024-05-26 00:00:00,2024-05-26,4.478122711181641
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 00:00:00,2024-05-26 01:00:00,2024-05-26,6.502911567687988
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 00:00:00,2024-05-26 02:00:00,2024-05-26,5.441486835479736
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 00:00:00,2024-05-26 05:00:00,2024-05-26,5.19239616394043
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 01:00:00,2024-05-26 01:00:00,2024-05-26,6.4291229248046875
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 01:00:00,2024-05-26 02:00:00,2024-05-26,5.268756866455078
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 01:00:00,2024-05-26 03:00:00,2024-05-26,6.598543643951416
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 01:00:00,2024-05-26 06:00:00,2024-05-26,4.037900924682617
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 02:00:00,2024-05-26 02:00:00,2024-05-26,5.682672500610352
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 02:00:00,2024-05-26 03:00:00,2024-05-26,6.947684288024902
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 02:00:00,2024-05-26 04:00:00,2024-05-26,4.947945594787598
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 02:00:00,2024-05-26 07:00:00,2024-05-26,3.7261464595794678
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 03:00:00,2024-05-26 03:00:00,2024-05-26,6.741533279418945
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 03:00:00,2024-05-26 04:00:00,2024-05-26,5.177882671356201
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 03:00:00,2024-05-26 05:00:00,2024-05-26,5.240439414978027
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 03:00:00,2024-05-26 08:00:00,2024-05-26,2.821995735168457
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 04:00:00,2024-05-26 04:00:00,2024-05-26,5.1582746505737305
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 04:00:00,2024-05-26 05:00:00,2024-05-26,5.689208030700684
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 04:00:00,2024-05-26 06:00:00,2024-05-26,3.9946093559265137
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 04:00:00,2024-05-26 09:00:00,2024-05-26,3.967888355255127
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 05:00:00,2024-05-26 05:00:00,2024-05-26,5.294631004333496
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 05:00:00,2024-05-26 06:00:00,2024-05-26,3.6908187866210938
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 05:00:00,2024-05-26 07:00:00,2024-05-26,3.7840282917022705
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 05:00:00,2024-05-26 10:00:00,2024-05-26,4.401594161987305
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 06:00:00,2024-05-26 06:00:00,2024-05-26,3.9634976387023926
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 06:00:00,2024-05-26 07:00:00,2024-05-26,3.901670455932617
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 06:00:00,2024-05-26 08:00:00,2024-05-26,3.1527769565582275
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 06:00:00,2024-05-26 11:00:00,2024-05-26,3.7917826175689697
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 07:00:00,2024-05-26 07:00:00,2024-05-26,3.430396556854248
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 07:00:00,2024-05-26 08:00:00,2024-05-26,3.1037368774414062
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 07:00:00,2024-05-26 09:00:00,2024-05-26,4.270526885986328
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 07:00:00,2024-05-26 12:00:00,2024-05-26,4.42414665222168
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 08:00:00,2024-05-26 08:00:00,2024-05-26,2.94376277923584
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 08:00:00,2024-05-26 09:00:00,2024-05-26,4.287019729614258
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 08:00:00,2024-05-26 10:00:00,2024-05-26,4.419314384460449
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 08:00:00,2024-05-26 13:00:00,2024-05-26,4.222620010375977
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 09:00:00,2024-05-26 09:00:00,2024-05-26,3.800222635269165
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 09:00:00,2024-05-26 10:00:00,2024-05-26,4.20262336730957
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 09:00:00,2024-05-26 11:00:00,2024-05-26,3.6245973110198975
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 09:00:00,2024-05-26 14:00:00,2024-05-26,3.0697455406188965
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 10:00:00,2024-05-26 10:00:00,2024-05-26,3.700808525085449
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 10:00:00,2024-05-26 11:00:00,2024-05-26,3.5280044078826904
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 10:00:00,2024-05-26 12:00:00,2024-05-26,3.946030378341675
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 10:00:00,2024-05-26 15:00:00,2024-05-26,4.331396102905273
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 11:00:00,2024-05-26 11:00:00,2024-05-26,3.1188364028930664
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 11:00:00,2024-05-26 12:00:00,2024-05-26,3.627830982208252
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 11:00:00,2024-05-26 13:00:00,2024-05-26,3.6505286693573
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 11:00:00,2024-05-26 16:00:00,2024-05-26,4.941644668579102
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 12:00:00,2024-05-26 12:00:00,2024-05-26,3.4988722801208496
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 12:00:00,2024-05-26 13:00:00,2024-05-26,3.4703354835510254
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 12:00:00,2024-05-26 14:00:00,2024-05-26,2.726679801940918
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 12:00:00,2024-05-26 17:00:00,2024-05-26,4.274260520935059
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 13:00:00,2024-05-26 13:00:00,2024-05-26,3.435453414916992
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 13:00:00,2024-05-26 14:00:00,2024-05-26,2.7176105976104736
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 13:00:00,2024-05-26 15:00:00,2024-05-26,3.509294033050537
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 13:00:00,2024-05-26 18:00:00,2024-05-26,4.1349334716796875
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 14:00:00,2024-05-26 14:00:00,2024-05-26,2.7603068351745605
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 14:00:00,2024-05-26 15:00:00,2024-05-26,3.385293960571289
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 14:00:00,2024-05-26 16:00:00,2024-05-26,4.233073711395264
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 14:00:00,2024-05-26 19:00:00,2024-05-26,3.547909736633301
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 15:00:00,2024-05-26 15:00:00,2024-05-26,3.4704723358154297
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 15:00:00,2024-05-26 16:00:00,2024-05-26,4.195501804351807
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 15:00:00,2024-05-26 17:00:00,2024-05-26,3.5760507583618164
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 15:00:00,2024-05-26 20:00:00,2024-05-26,3.9578936100006104
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 16:00:00,2024-05-26 16:00:00,2024-05-26,3.524059772491455
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 16:00:00,2024-05-26 17:00:00,2024-05-26,3.2474312782287598
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 16:00:00,2024-05-26 18:00:00,2024-05-26,3.6855010986328125
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 16:00:00,2024-05-26 21:00:00,2024-05-26,3.9880573749542236
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 17:00:00,2024-05-26 17:00:00,2024-05-26,2.8391315937042236
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 17:00:00,2024-05-26 18:00:00,2024-05-26,3.3188071250915527
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 17:00:00,2024-05-26 19:00:00,2024-05-26,3.69180965423584
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 17:00:00,2024-05-26 22:00:00,2024-05-26,3.745551586151123
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 18:00:00,2024-05-26 18:00:00,2024-05-26,3.2866110801696777
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 18:00:00,2024-05-26 19:00:00,2024-05-26,3.774878978729248
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 18:00:00,2024-05-26 20:00:00,2024-05-26,3.6068596839904785
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 18:00:00,2024-05-26 23:00:00,2024-05-26,4.513943672180176
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 19:00:00,2024-05-26 19:00:00,2024-05-26,3.6633548736572266
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 19:00:00,2024-05-26 20:00:00,2024-05-26,3.3503589630126953
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 19:00:00,2024-05-26 21:00:00,2024-05-26,3.8331034183502197
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 19:00:00,2024-05-28 00:00:00,2024-05-28,5.370150566101074
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 20:00:00,2024-05-26 20:00:00,2024-05-26,3.004929304122925
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 20:00:00,2024-05-26 21:00:00,2024-05-26,3.5119428634643555
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 20:00:00,2024-05-26 22:00:00,2024-05-26,3.3224377632141113
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 20:00:00,2024-05-28 01:00:00,2024-05-28,5.617369174957275
2024-05,dgt_identity_adaptive,2027,1,2024-05-26 21:00:00,2024-05-26 21:00:00,2024-05-26,3.2950053215026855
2024-05,dgt_identity_adaptive,2027,2,2024-05-26 21:00:00,2024-05-26 22:00:00,2024-05-26,3.203314781188965
2024-05,dgt_identity_adaptive,2027,3,2024-05-26 21:00:00,2024-05-26 23:00:00,2024-05-26,3.865797519683838
2024-05,dgt_identity_adaptive,2027,6,2024-05-26 21:00:00,2024-05-28 02:00:00,2024-05-28,5.606706619262695
